"start_year";"EinheitenTyp";"Landkreis";"name";"ags_county";"n";"mean";"sum";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"voters_eligible";"voter_turnout";"votes_valid";"votes_cdu_csu";"votes_spd";"votes_greens";"votes_fdp";"vodes_the_left";"votes_afd";"votes_other_parties"
2018;"Windeinheit";"Schwäbisch Hall";"Schwäbisch Hall";"08127";1;3600;3600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";91;30,9733406593407;2818,574;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";11;4,16818181818182;45,85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";5;23,43;117,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Windeinheit";"Main-Tauber-Kreis";"Main-Tauber-Kreis";"08128";7;3192,85714285714;22350;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Heidenheim";"Heidenheim";"08135";2;622;1244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Heidenheim";"Heidenheim";"08135";67;37,0584179104478;2482,914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Heidenheim";"Heidenheim";"08135";27;4,79259259259259;129,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Heidenheim";"Heidenheim";"08135";2;14;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Ostalbkreis";"Ostalbkreis";"08136";3;328,333333333333;985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ostalbkreis";"Ostalbkreis";"08136";275;20,7645345454545;5710,247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ostalbkreis";"Ostalbkreis";"08136";108;4,07740740740741;440,36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ostalbkreis";"Ostalbkreis";"08136";19;37,3590526315789;709,822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Baden-Baden";"Baden-Baden, Stadtkreis";"08211";30;15,0094666666667;450,284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Baden-Baden";"Baden-Baden, Stadtkreis";"08211";10;3,887;38,87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Baden-Baden";"Baden-Baden, Stadtkreis";"08211";3;5,83333333333333;17,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Karlsruhe";"Karlsruhe, Stadtkreis";"08212";37;18,3201351351351;677,845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Karlsruhe";"Karlsruhe, Stadtkreis";"08212";17;3,92411764705882;66,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Karlsruhe";"Karlsruhe, Stadtkreis";"08212";3;2,16666666666667;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Windeinheit";"Karlsruhe";"Karlsruhe, Stadtkreis";"08212";1;1500;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Karlsruhe";"Karlsruhe";"08215";211;13,8892180094787;2930,625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Karlsruhe";"Karlsruhe";"08215";102;3,72094117647059;379,536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Karlsruhe";"Karlsruhe";"08215";13;11,5711538461538;150,425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Rastatt";"Rastatt";"08216";90;60,6930111111111;5462,371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Rastatt";"Rastatt";"08216";38;4,26618421052632;162,115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Rastatt";"Rastatt";"08216";10;110,225;1102,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Heidelberg";"Heidelberg, Stadtkreis";"08221";12;29,4975;353,97;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Heidelberg";"Heidelberg, Stadtkreis";"08221";2;2,7875;5,575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Mannheim";"Mannheim, Stadtkreis";"08222";79;94,9087721518987;7497,793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Mannheim";"Mannheim, Stadtkreis";"08222";31;3,88548387096774;120,45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Mannheim";"Mannheim, Stadtkreis";"08222";9;5,58111111111111;50,23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Neckar-Odenwald-Kreis";"Neckar-Odenwald-Kreis";"08225";1;532;532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Neckar-Odenwald-Kreis";"Neckar-Odenwald-Kreis";"08225";61;19,7648524590164;1205,656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Neckar-Odenwald-Kreis";"Neckar-Odenwald-Kreis";"08225";18;3,23277777777778;58,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Neckar-Odenwald-Kreis";"Neckar-Odenwald-Kreis";"08225";8;1,625;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Windeinheit";"Neckar-Odenwald-Kreis";"Neckar-Odenwald-Kreis";"08225";4;4200;16800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Rhein-Neckar-Kreis";"Rhein-Neckar-Kreis";"08226";2;310;620;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Rhein-Neckar-Kreis";"Rhein-Neckar-Kreis";"08226";151;13,5856953642384;2051,44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Rhein-Neckar-Kreis";"Rhein-Neckar-Kreis";"08226";68;3,64316176470588;247,735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Rhein-Neckar-Kreis";"Rhein-Neckar-Kreis";"08226";21;17,2170476190476;361,558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Pforzheim";"Pforzheim, Stadtkreis";"08231";29;17,0351724137931;494,02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Pforzheim";"Pforzheim, Stadtkreis";"08231";10;3,463;34,63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Pforzheim";"Pforzheim, Stadtkreis";"08231";5;19,884;99,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Calw";"Calw";"08235";1;350;350;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Calw";"Calw";"08235";63;14,7610634920635;929,947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Calw";"Calw";"08235";31;3,92716129032258;121,742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Calw";"Calw";"08235";4;19,25;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Windeinheit";"Calw";"Calw";"08235";8;3000;24000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Enzkreis";"Enzkreis";"08236";84;12,8339642857143;1078,053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Enzkreis";"Enzkreis";"08236";33;4,33590909090909;143,085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Enzkreis";"Enzkreis";"08236";5;10,334;51,67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Freudenstadt";"Freudenstadt";"08237";2;112,5;225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Freudenstadt";"Freudenstadt";"08237";85;29,5392823529412;2510,839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Freudenstadt";"Freudenstadt";"08237";39;4,0424358974359;157,655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Freudenstadt";"Freudenstadt";"08237";7;9,65714285714286;67,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Freiburg im Breisgau";"Freiburg im Breisgau, Stadtkreis";"08311";49;30,0729591836735;1473,575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Freiburg im Breisgau";"Freiburg im Breisgau, Stadtkreis";"08311";25;4,4448;111,12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Freiburg im Breisgau";"Freiburg im Breisgau, Stadtkreis";"08311";16;25,5515625;408,825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Breisgau-Hochschwarzwald";"Breisgau-Hochschwarzwald";"08315";118;20,1228220338983;2374,493;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Breisgau-Hochschwarzwald";"Breisgau-Hochschwarzwald";"08315";61;4,96119672131148;302,633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Breisgau-Hochschwarzwald";"Breisgau-Hochschwarzwald";"08315";12;24,3429166666667;292,115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Emmendingen";"Emmendingen";"08316";2;901;1802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Emmendingen";"Emmendingen";"08316";133;12,4721428571429;1658,795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Emmendingen";"Emmendingen";"08316";43;4,33948837209302;186,598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Emmendingen";"Emmendingen";"08316";10;29;290;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Wasser";"Emmendingen";"Emmendingen";"08316";1;37;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Ortenaukreis";"Ortenaukreis";"08317";4;735;2940;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ortenaukreis";"Ortenaukreis";"08317";218;44,4529128440367;9690,735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ortenaukreis";"Ortenaukreis";"08317";108;4,04888888888889;437,28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ortenaukreis";"Ortenaukreis";"08317";16;54,9015625;878,425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Rottweil";"Rottweil";"08325";94;17,9049787234043;1683,068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Rottweil";"Rottweil";"08325";28;4,39607142857143;123,09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Rottweil";"Rottweil";"08325";9;2,80888888888889;25,28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Schwarzwald-Baar-Kreis";"Schwarzwald-Baar-Kreis";"08326";1;1063;1063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Schwarzwald-Baar-Kreis";"Schwarzwald-Baar-Kreis";"08326";77;22,2085584415584;1710,059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Schwarzwald-Baar-Kreis";"Schwarzwald-Baar-Kreis";"08326";26;4,88192307692308;126,93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Schwarzwald-Baar-Kreis";"Schwarzwald-Baar-Kreis";"08326";11;24,1327272727273;265,46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Tuttlingen";"Tuttlingen";"08327";4;754,75;3019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Tuttlingen";"Tuttlingen";"08327";67;28,2436567164179;1892,325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Tuttlingen";"Tuttlingen";"08327";30;7,893;236,79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Tuttlingen";"Tuttlingen";"08327";8;6,02;48,16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Konstanz";"Konstanz";"08335";3;444;1332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Konstanz";"Konstanz";"08335";134;16,4925895522388;2210,007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Konstanz";"Konstanz";"08335";54;3,68240740740741;198,85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Konstanz";"Konstanz";"08335";16;21,52125;344,34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Lörrach";"Lörrach";"08336";51;13,0390196078431;664,99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Lörrach";"Lörrach";"08336";28;5,18035714285714;145,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Lörrach";"Lörrach";"08336";7;32,4185714285714;226,93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Waldshut";"Waldshut";"08337";2;685;1370;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Waldshut";"Waldshut";"08337";92;20,7317391304348;1907,32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Waldshut";"Waldshut";"08337";37;113,548918918919;4201,31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Waldshut";"Waldshut";"08337";8;2,65875;21,27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Reutlingen";"Reutlingen";"08415";3;265;795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Reutlingen";"Reutlingen";"08415";144;21,2415902777778;3058,789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Reutlingen";"Reutlingen";"08415";72;4,2995;309,564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Reutlingen";"Reutlingen";"08415";16;42,1225;673,96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Tübingen";"Tübingen";"08416";132;37,1056060606061;4897,94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Tübingen";"Tübingen";"08416";49;4,30540816326531;210,965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Tübingen";"Tübingen";"08416";11;64,7372727272727;712,11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Zollernalbkreis";"Zollernalbkreis";"08417";95;20,4725473684211;1944,892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Zollernalbkreis";"Zollernalbkreis";"08417";40;5,53275;221,31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Zollernalbkreis";"Zollernalbkreis";"08417";5;31,65;158,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ulm";"Ulm, Stadtkreis";"08421";52;14,6511538461538;761,86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ulm";"Ulm, Stadtkreis";"08421";8;3,675;29,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ulm";"Ulm, Stadtkreis";"08421";8;18,9375;151,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";3;232;696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";223;72,0243766816144;16061,436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";68;3,82427941176471;260,051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Alb-Donau-Kreis";"Alb-Donau-Kreis";"08425";16;45,378125;726,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Biberach";"Biberach";"08426";9;400,222222222222;3602;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Biberach";"Biberach";"08426";261;40,4122720306513;10547,603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Biberach";"Biberach";"08426";92;3,86389130434783;355,478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Biberach";"Biberach";"08426";17;162,308823529412;2759,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Wasser";"Biberach";"Biberach";"08426";1;43;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Bodenseekreis";"Bodenseekreis";"08435";159;16,0709245283019;2555,277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Bodenseekreis";"Bodenseekreis";"08435";53;3,42552830188679;181,553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Bodenseekreis";"Bodenseekreis";"08435";18;165,05;2970,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Ravensburg";"Ravensburg";"08436";8;407,125;3257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ravensburg";"Ravensburg";"08436";230;24,1357913043478;5551,232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ravensburg";"Ravensburg";"08436";61;3,59737704918033;219,44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ravensburg";"Ravensburg";"08436";6;60,1083333333333;360,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Sigmaringen";"Sigmaringen";"08437";3;338,333333333333;1015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Sigmaringen";"Sigmaringen";"08437";112;50,5301071428571;5659,372;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Sigmaringen";"Sigmaringen";"08437";34;8,22205882352941;279,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Sigmaringen";"Sigmaringen";"08437";6;10,4883333333333;62,93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ingolstadt";"Ingolstadt";"09161";50;10,8817;544,085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ingolstadt";"Ingolstadt";"09161";18;4,12166666666667;74,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ingolstadt";"Ingolstadt";"09161";4;5,275;21,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"München";"München, Landeshauptstadt";"09162";88;8,33880681818182;733,815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"München";"München, Landeshauptstadt";"09162";41;5,55707317073171;227,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"München";"München, Landeshauptstadt";"09162";19;230,183157894737;4373,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Rosenheim";"Rosenheim";"09163";19;14,3389473684211;272,44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Rosenheim";"Rosenheim";"09163";4;3,2;12,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Altötting";"Altötting";"09171";4;221,25;885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Altötting";"Altötting";"09171";87;53,5927586206897;4662,57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Altötting";"Altötting";"09171";26;4,46384615384615;116,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Altötting";"Altötting";"09171";2;29,5;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Berchtesgadener Land";"Berchtesgadener Land";"09172";48;130,8731875;6281,913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Berchtesgadener Land";"Berchtesgadener Land";"09172";18;5,07222222222222;91,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Berchtesgadener Land";"Berchtesgadener Land";"09172";6;23,75;142,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";1;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";43;11,7141860465116;503,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";15;5,48666666666667;82,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Bad Tölz-Wolfratshausen";"Bad Tölz-Wolfratshausen";"09173";3;84,25;252,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Dachau";"Dachau";"09174";93;33,1443870967742;3082,428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Dachau";"Dachau";"09174";32;4,94828125;158,345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Dachau";"Dachau";"09174";1;220;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Ebersberg";"Ebersberg";"09175";2;583,5;1167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Ebersberg";"Ebersberg";"09175";62;23,5889516129032;1462,515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Ebersberg";"Ebersberg";"09175";26;4,62230769230769;120,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Ebersberg";"Ebersberg";"09175";3;58,5833333333333;175,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Eichstätt";"Eichstätt";"09176";77;15,9348051948052;1226,98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Eichstätt";"Eichstätt";"09176";29;3,47206896551724;100,69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Verbrennung";"Eichstätt";"Eichstätt";"09176";8;16,78125;134,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Wasser";"Eichstätt";"Eichstätt";"09176";1;75,02;75,02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Biomasse";"Erding";"Erding";"09177";15;379,7;5695,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Solareinheit";"Erding";"Erding";"09177";114;25,7856842105263;2939,568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"Stromspeichereinheit";"Erding";"Erding";"09177";34;5,04588235294118;171,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
