"start_year";"ags_county";"n";"mean";"sum"
2017;"05158";199;10,5842964824121;2106,275
2017;"05162";145;82,0081379310345;11891,18
2017;"05166";70;70,4137857142857;4928,965
2017;"05170";221;116,966972850679;25849,701
2017;"05314";47;21,8067659574468;1024,918
2017;"05315";104;187,377403846154;19487,25
2017;"05316";30;128,840666666667;3865,22
2017;"05334";169;137,523550295858;23241,48
2017;"05358";124;140,313548387097;17398,88
2017;"05362";109;11,4557981651376;1248,682
2017;"05366";64;85,563125;5476,04
2017;"05370";76;286,915684210526;21805,592
2017;"05374";99;14,1879797979798;1404,61
2017;"05378";108;11,0900925925926;1197,73
2017;"05382";166;72,8039698795181;12085,459
2017;"05512";28;167,889821428571;4700,915
2017;"05513";24;29,689375;712,545
2017;"05515";76;266,252092105263;20235,159
2017;"05554";371;477,928773584906;177311,575
2017;"05558";123;188,214195121951;23150,346
2017;"05562";196;47,1977857142857;9250,766
2017;"05566";205;387,603624390244;79458,743
2017;"05570";162;346,403654320988;56117,392
2017;"05711";43;239,274302325581;10288,795
2017;"05754";194;74,9089948453608;14532,345
2017;"05758";39;189,388076923077;7386,135
2017;"05762";59;454,467711864407;26813,595
2017;"05766";76;29,5827236842105;2248,287
2017;"05770";104;105,279615384615;10949,08
2017;"05774";154;656,083084415584;101036,795
2017;"05911";56;34,6957321428571;1942,961
2017;"05913";82;102,412073170732;8397,79
2017;"05914";28;31,0892857142857;870,5
2017;"05915";60;98,8981666666667;5933,89
2017;"05916";5;5,92;29,6
2017;"05954";83;68,4460361445783;5681,021
2017;"05958";61;30,8912131147541;1884,364
2017;"05962";119;57,3535714285714;6825,075
2017;"05966";39;9,87374358974359;385,076
2017;"05970";66;118,624545454545;7829,22
2017;"05974";98;82,6328163265306;8098,016
2017;"05978";119;54,1830840336134;6447,787
2017;"06411";17;105,365882352941;1791,22
2017;"06412";65;613,479076923077;39876,14
2017;"06413";8;7,2625;58,1
2017;"06414";36;12,5395833333333;451,425
2017;"06431";104;177,318259615385;18441,099
2017;"06432";51;37,6362352941176;1919,448
2017;"06433";42;23,537380952381;988,57
2017;"06434";57;19,8902631578947;1133,745
2017;"06435";267;170,402711610487;45497,524
2017;"06436";44;18,1037272727273;796,564
2017;"06437";15;703,984666666667;10559,77
2017;"06438";134;49,7328432835821;6664,201
2017;"06439";24;6,42125;154,11
2017;"06440";200;102,786605;20557,321
2017;"06531";110;100,384636363636;11042,31
2017;"06532";115;189,262391304348;21765,175
2017;"06533";63;209,567777777778;13202,77
2017;"06534";148;431,832081081081;63911,148
2017;"06535";79;343,333734177215;27123,365
2017;"06611";56;8,24385714285714;461,656
2017;"06631";253;15,0226561264822;3800,732
2017;"06632";52;225,902403846154;11746,925
2017;"06633";117;122,170598290598;14293,96
2017;"06634";100;282,3426;28234,26
2017;"06635";84;67,2306071428571;5647,371
2017;"06636";67;375,189552238806;25137,7
2017;"07111";27;6,95296296296296;187,73
2017;"07131";38;68,163947368421;2590,23
2017;"07132";45;63,72;2867,4
2017;"07133";47;5,7118085106383;268,455
2017;"07134";13;306,267692307692;3981,48
2017;"07135";47;68,4281914893617;3216,125
2017;"07137";81;15,2950987654321;1238,903
2017;"07138";45;8,844;397,98
2017;"07140";53;271,047924528302;14365,54
2017;"07141";23;26,6904347826087;613,88
2017;"07143";78;28,8033333333333;2246,66
2017;"07211";11;31,4409090909091;345,85
2017;"07231";55;463,628909090909;25499,59
2017;"07232";57;315,528140350877;17985,104
2017;"07233";23;1207,73526086957;27777,911
2017;"07235";52;13,4115384615385;697,4
2017;"07311";6;46,7783333333333;280,67
2017;"07312";27;21,3692592592593;576,97
2017;"07313";29;8,79431034482759;255,035
2017;"07314";30;64,0014666666667;1920,044
2017;"07315";30;67,1942333333333;2015,827
2017;"07316";20;10,79975;215,995
2017;"07317";5;6,66;33,3
2017;"07318";21;18,6438095238095;391,52
2017;"07319";20;4,59655;91,931
2017;"07320";41;17,1698780487805;703,965
2017;"07331";81;8,58133333333333;695,088
2017;"07332";108;181,962212962963;19651,919
2017;"07333";39;312,241358974359;12177,413
2017;"07334";38;187,656842105263;7130,96
2017;"07335";41;58,9939024390244;2418,75
2017;"07336";15;7,81666666666667;117,25
2017;"07337";44;311,013522727273;13684,595
2017;"07338";69;71,1201304347826;4907,289
2017;"07339";142;43,1256830985916;6123,847
2017;"07340";28;20,33525;569,387
2017;"08111";92;11,6774347826087;1074,324
2017;"08115";143;52,5252237762238;7511,107
2017;"08116";129;31,7002480620155;4089,332
2017;"08117";122;16,9181885245902;2064,019
2017;"08118";129;12,0588914728682;1555,597
2017;"08119";123;113,388975609756;13946,844
2017;"08121";48;11,4854583333333;551,302
2017;"08125";111;141,690792792793;15727,678
2017;"08126";72;23,0276388888889;1657,99
2017;"08127";173;301,137173410405;52096,731
2017;"08128";112;250,247776785714;28027,751
2017;"08135";93;23,5531720430108;2190,445
2017;"08136";278;194,589820143885;54095,97
2017;"08211";32;49,92;1597,44
2017;"08212";45;6,40488888888889;288,22
2017;"08215";204;45,559362745098;9294,11
2017;"08216";79;9,13669620253165;721,799
2017;"08221";11;649,186363636364;7141,05
2017;"08222";81;14,5035308641975;1174,786
2017;"08225";49;29,1565918367347;1428,673
2017;"08226";156;81,3421730769231;12689,379
2017;"08231";39;7,44820512820513;290,48
2017;"08235";82;120,75437804878;9901,859
2017;"08236";74;40,3231756756757;2983,915
2017;"08237";76;14,577;1107,852
2017;"08311";51;31,9098039215686;1627,4
2017;"08315";124;27,4270483870968;3400,954
2017;"08316";139;81,9055611510791;11384,873
2017;"08317";232;73,8524568965517;17133,77
2017;"08325";116;100,542060344828;11662,879
2017;"08326";94;15,394170212766;1447,052
2017;"08327";88;28,8991931818182;2543,129
2017;"08335";143;81,5461538461538;11661,1
2017;"08336";50;66,09266;3304,633
2017;"08337";67;36,9263432835821;2474,065
2017;"08415";122;94,1699836065574;11488,738
2017;"08416";165;13,7428242424242;2267,566
2017;"08417";143;19,0859090909091;2729,285
2017;"08421";60;28,1797666666667;1690,786
2017;"08425";236;28,9003601694915;6820,485
2017;"08426";296;54,72125;16197,49
2017;"08435";136;21,2980073529412;2896,529
2017;"08436";273;95,0847326007326;25958,132
2017;"08437";119;25,3133865546218;3012,293
2017;"09161";43;73,3863953488372;3155,615
2017;"09162";114;48,4592105263158;5524,35
2017;"09163";16;5,170625;82,73
2017;"09171";56;36,5152678571429;2044,855
2017;"09172";48;14,5429166666667;698,06
2017;"09173";32;51,485;1647,52
2017;"09174";80;26,1867;2094,936
2017;"09175";54;81,8138703703704;4417,949
2017;"09176";69;225,256449275362;15542,695
2017;"09177";119;36,5156302521008;4345,36
2017;"09178";92;108,077815217391;9943,159
2017;"09179";93;13,8504301075269;1288,09
2017;"09180";42;13,5404761904762;568,7
2017;"09181";47;75,5555957446809;3551,113
2017;"09182";39;10,9785897435897;428,165
2017;"09183";131;23,8859160305344;3129,055
2017;"09184";86;17,101976744186;1470,77
2017;"09185";54;30,6503703703704;1655,12
2017;"09186";39;59,6025897435897;2324,501
2017;"09187";160;19,07178125;3051,485
2017;"09188";51;8,49149019607843;433,066
2017;"09189";156;24,5984615384615;3837,36
2017;"09190";75;36,15172;2711,379
2017;"09261";47;22,9886170212766;1080,465
2017;"09262";11;144,146363636364;1585,61
2017;"09263";37;48,5152702702703;1795,065
2017;"09271";86;32,6754069767442;2810,085
2017;"09272";51;14,6319019607843;746,227
2017;"09273";113;128,500539823009;14520,561
2017;"09274";162;42,3362716049383;6858,476
2017;"09275";124;37,3310483870968;4629,05
2017;"09276";38;231,249736842105;8787,49
2017;"09277";87;92,4378735632184;8042,095
2017;"09278";141;43,6236170212766;6150,93
2017;"09279";114;194,885043859649;22216,895
2017;"09361";6;14,415;86,49
2017;"09362";53;12,4669811320755;660,75
2017;"09363";21;13,0866666666667;274,82
2017;"09371";67;23,7343582089552;1590,202
2017;"09372";139;83,0344460431655;11541,788
2017;"09373";89;75,1446741573034;6687,876
2017;"09374";60;52,5043166666667;3150,259
2017;"09375";140;29,3073928571429;4103,035
2017;"09376";84;116,300476190476;9769,24
2017;"09377";44;187,002772727273;8228,122
2017;"09461";19;6,82526315789474;129,68
2017;"09462";13;25,6315384615385;333,21
2017;"09463";9;457,262222222222;4115,36
2017;"09464";5;9,66;48,3
2017;"09471";43;14,803488372093;636,55
2017;"09472";69;225,881594202899;15585,83
2017;"09473";59;290,333813559322;17129,695
2017;"09474";104;10,90625;1134,25
2017;"09475";43;345,956279069767;14876,12
2017;"09476";20;289,66625;5793,325
2017;"09477";51;719,817450980392;36710,69
2017;"09478";18;10,0027777777778;180,05
2017;"09479";39;385,296794871795;15026,575
2017;"09561";26;11,4863846153846;298,646
2017;"09562";65;8,56292307692308;556,59
2017;"09563";50;23,4164;1170,82
2017;"09564";34;14,9176470588235;507,2
2017;"09565";19;349,313684210526;6636,96
2017;"09571";128;117,6651875;15061,144
2017;"09572";108;125,012712962963;13501,373
2017;"09573";49;30,7337142857143;1505,952
2017;"09574";55;8,75838181818182;481,711
2017;"09575";94;76,062585106383;7149,883
2017;"09576";84;178,035547619048;14954,986
2017;"09577";103;540,340388349515;55655,06
2017;"09661";8;5,9;47,2
2017;"09662";9;24,2111111111111;217,9
2017;"09663";20;7,48775;149,755
2017;"09671";64;10,24440625;655,642
2017;"09672";46;76,8985869565217;3537,335
2017;"09673";90;415,315866666667;37378,428
2017;"09674";34;79,2033823529412;2692,915
2017;"09675";67;22,0809701492537;1479,425
2017;"09676";33;18,565303030303;612,655
2017;"09677";47;152,243936170213;7155,465
2017;"09678";74;24,6383108108108;1823,235
2017;"09679";93;143,588655913978;13353,745
2017;"09761";34;11,0911764705882;377,1
2017;"09762";25;8,7338;218,345
2017;"09763";8;23,385;187,08
2017;"09764";6;8;48
2017;"09771";59;21,6065762711864;1274,788
2017;"09772";98;119,624020408163;11723,154
2017;"09773";122;107,594467213115;13126,525
2017;"09774";45;34,3768222222222;1546,957
2017;"09775";117;55,5934615384615;6504,435
2017;"09776";44;18,6977272727273;822,7
2017;"09777";98;63,1877653061225;6192,401
2017;"09778";73;49,8993150684932;3642,65
2017;"09779";113;142,694601769912;16124,49
2017;"09780";112;10,5734821428571;1184,23
2017;"10041";28;184,7475;5172,93
2017;"10042";46;425,074456521739;19553,425
2017;"10043";58;295,201379310345;17121,68
2017;"10044";58;130,569120689655;7573,009
2017;"10045";34;178,419411764706;6066,26
2017;"10046";49;657,268673469388;32206,165
2017;"11000";233;52,0376180257511;12124,765
2017;"12051";17;4,68911764705882;79,715
2017;"12052";18;795,045;14310,81
2017;"12053";2;244,95;489,9
2017;"12054";14;496,863571428571;6956,09
2017;"12060";36;235,775833333333;8487,93
2017;"12061";38;22,3527631578947;849,405
2017;"12062";37;819,285405405405;30313,56
2017;"12063";23;7,22108695652174;166,085
2017;"12064";55;857,642727272727;47170,35
2017;"12065";57;131,518333333333;7496,545
2017;"12066";37;989,955405405405;36628,35
2017;"12067";43;658,856162790698;28330,815
2017;"12068";27;1610,93537037037;43495,255
2017;"12069";82;247,578048780488;20301,4
2017;"12070";49;2184,24244897959;107027,88
2017;"12071";30;253,1235;7593,705
2017;"12072";93;830,294860215054;77217,422
2017;"12073";64;1674,181796875;107147,635
2017;"13003";19;10,2483684210526;194,719
2017;"13004";1;0,3;0,3
2017;"13071";56;1065,81375;59685,57
2017;"13072";45;503,336333333333;22650,135
2017;"13073";68;471,503838235294;32062,261
2017;"13074";25;174,4182;4360,455
2017;"13075";35;654,292285714286;22900,23
2017;"13076";64;684,0734375;43780,7
2017;"14511";29;27,8810344827586;808,55
2017;"14521";88;35,9132613636364;3160,367
2017;"14522";72;58,5809166666667;4217,826
2017;"14523";47;41,2134042553191;1937,03
2017;"14524";81;202,826530864198;16428,949
2017;"14612";90;24,1787222222222;2176,085
2017;"14625";57;100,011140350877;5700,635
2017;"14626";35;128,904285714286;4511,65
2017;"14627";38;283,867105263158;10786,95
2017;"14628";80;54,6146875;4369,175
2017;"14713";41;101,938902439024;4179,495
2017;"14729";81;130,265185185185;10551,48
2017;"14730";66;111,451212121212;7355,78
2017;"15001";8;116,75;934
2017;"15002";13;12,8907692307692;167,58
2017;"15003";45;34,3797777777778;1547,09
2017;"15081";39;885,400384615385;34530,615
2017;"15082";53;97,7142452830189;5178,855
2017;"15083";35;180,2672;6309,352
2017;"15084";50;276,6057;13830,285
2017;"15085";51;112,815588235294;5753,595
2017;"15086";22;84,705;1863,51
2017;"15087";35;106,534428571429;3728,705
2017;"15088";62;254,947258064516;15806,73
2017;"15089";53;623,87358490566;33065,3
2017;"15090";43;1727,73534883721;74292,62
2017;"15091";53;647,240377358491;34303,74
2017;"16051";68;27,6363970588235;1879,275
2017;"16052";25;32,5372;813,43
2017;"16053";21;44,5874285714286;936,336
2017;"16054";7;4,96285714285714;34,74
2017;"16055";12;206,602083333333;2479,225
2017;"16056";4;7,535;30,14
2017;"16061";20;46,1735;923,47
2017;"16062";16;1062,68375;17002,94
2017;"16063";42;104,724047619048;4398,41
2017;"16064";21;163,797619047619;3439,75
2017;"16065";21;995,352857142857;20902,41
2017;"16066";47;39,2815744680851;1846,234
2017;"16067";45;7,83371111111111;352,517
2017;"16068";26;1564,05692307692;40665,48
2017;"16069";21;76,1147619047619;1598,41
2017;"16070";20;48,53075;970,615
2017;"16071";23;14,4760869565217;332,95
2017;"16072";6;74,8583333333333;449,15
2017;"16073";15;76,3626666666667;1145,44
2017;"16074";30;258,844433333333;7765,333
2017;"16075";18;1337,91833333333;24082,53
2017;"16076";20;356,592;7131,84
2017;"16077";17;18,4470588235294;313,6
2017;NA;68;5775;392700
2018;"01001";8;22,1525;177,22
2018;"01002";51;3746,82633333333;191088,143
2018;"01003";23;17,9010869565217;411,725
2018;"01004";18;11,9483333333333;215,07
2018;"01051";59;53,7229661016949;3169,655
2018;"01053";68;12,5417647058824;852,84
2018;"01054";118;365,415296610169;43119,005
2018;"01055";109;418,196926605505;45583,465
2018;"01056";118;47,171093220339;5566,189
2018;"01057";46;31,5741304347826;1452,41
2018;"01058";135;216,994548148148;29294,264
2018;"01059";141;412,876503546099;58215,587
2018;"01060";90;134,474333333333;12102,69
2018;"01061";62;288,995564516129;17917,725
2018;"01062";67;13,878328358209;929,848
2018;"02000";284;64,0462746478873;18189,142
2018;"03101";42;20,0271428571429;841,14
2018;"03102";10;37,61;376,1
2018;"03103";39;16,9064102564103;659,35
2018;"03151";100;50,5817;5058,17
2018;"03153";41;22,9090243902439;939,27
2018;"03154";35;37,1521428571429;1300,325
2018;"03155";47;222,621595744681;10463,215
2018;"03157";81;138,61462962963;11227,785
2018;"03158";64;52,65953125;3370,21
2018;"03159";155;169,909432258065;26335,962
2018;"03241";308;58,9720941558442;18163,405
2018;"03251";190;246,610457894737;46855,987
2018;"03252";50;587,9546;29397,73
2018;"03254";82;74,3612804878049;6097,625
2018;"03255";8;268,365;2146,92
2018;"03256";51;97,2199019607843;4958,215
2018;"03257";76;24,2706052631579;1844,566
2018;"03351";84;82,9274642857143;6965,907
2018;"03352";98;424,244193877551;41575,931
2018;"03353";108;139,332648148148;15047,926
2018;"03354";43;66,3651162790698;2853,7
2018;"03355";52;43,949;2285,348
2018;"03356";47;36,9197872340426;1735,23
2018;"03357";87;268,701482758621;23377,029
2018;"03358";71;133,605985915493;9486,025
2018;"03359";109;72,5709633027523;7910,235
2018;"03360";47;538,577340425532;25313,135
2018;"03361";85;246,060882352941;20915,175
2018;"03401";10;5,5355;55,355
2018;"03402";8;16,5325;132,26
2018;"03403";40;42,78575;1711,43
2018;"03404";61;20,616393442623;1257,6
2018;"03405";8;403,875;3231
2018;"03451";69;58,8976086956522;4063,935
2018;"03452";76;395,105723684211;30028,035
2018;"03453";150;154,535;23180,25
2018;"03454";238;852,570386554622;202911,752
2018;"03455";62;480,773548387097;29807,96
2018;"03456";94;225,070744680851;21156,65
2018;"03457";61;422,454016393443;25769,695
2018;"03458";77;210,918051948052;16240,69
2018;"03459";183;257,878573770492;47191,779
2018;"03460";116;113,784051724138;13198,95
2018;"03461";59;940,773050847458;55505,61
2018;"03462";36;5,55194444444444;199,87
2018;"04011";74;13,6123648648649;1007,315
2018;"04012";11;18,7609090909091;206,37
2018;"05111";38;254,147763157895;9657,615
2018;"05112";58;45,3785689655172;2631,957
2018;"05113";92;25,229347826087;2321,1
2018;"05114";26;7,91711538461538;205,845
2018;"05116";38;110,936657894737;4215,593
2018;"05117";66;125,194242424242;8262,82
2018;"05119";45;7,34253333333333;330,414
2018;"05120";29;8,24262068965517;239,036
2018;"05122";43;152,59976744186;6561,79
2018;"05124";61;22,0623770491803;1345,805
2018;"05154";180;126,978494444444;22856,129
2018;"05158";182;19,9061868131868;3622,926
2018;"05162";214;50,0536775700935;10711,487
2018;"05166";107;9,10402803738318;974,131
2018;"05170";255;97,4218784313725;24842,579
2018;"05314";68;7,02577941176471;477,753
2018;"05315";197;66,9712030456853;13193,327
2018;"05316";73;256,647328767123;18735,255
2018;"05334";196;208,340280612245;40834,695
2018;"05358";161;79,9522670807453;12872,315
2018;"05362";205;61,1013219512195;12525,771
2018;"05366";127;19,6087480314961;2490,311
2018;"05370";74;29,3555405405405;2172,31
2018;"05374";161;16,1261055900621;2596,303
2018;"05378";156;167,411153846154;26116,14
2018;"05382";286;14,8158076923077;4237,321
2018;"05512";47;20,1627659574468;947,65
2018;"05513";34;181,115588235294;6157,93
2018;"05515";112;62,0079017857143;6944,885
2018;"05554";392;145,080581632653;56871,588
2018;"05558";225;89,5011644444444;20137,762
2018;"05562";282;59,2968794326241;16721,72
2018;"05566";306;259,349513071895;79360,951
2018;"05570";232;110,652625;25671,409
2018;"05711";48;50,6188541666667;2429,705
2018;"05754";259;62,2985328185328;16135,32
2018;"05758";71;33,8993661971831;2406,855
2018;"05762";74;436,698716216216;32315,705
2018;"05766";145;60,8685862068966;8825,945
2018;"05770";162;34,225;5544,45
2018;"05774";178;225,417752808989;40124,36
2018;"05911";66;8,99665151515151;593,779
2018;"05913";131;8,32538167938931;1090,625
2018;"05914";30;7,41756666666667;222,527
2018;"05915";91;19,7962197802198;1801,456
2018;"05916";7;12,0014285714286;84,01
2018;"05954";133;68,1514436090226;9064,142
2018;"05958";123;36,3945121951219;4476,525
2018;"05962";190;23,1278;4394,282
2018;"05966";42;18,4641428571429;775,494
2018;"05970";87;103,383862068966;8994,396
2018;"05974";181;27,229044198895;4928,457
2018;"05978";129;62,157519379845;8018,32
2018;"06411";13;648,979230769231;8436,73
2018;"06412";81;154,913950617284;12548,03
2018;"06413";20;4,3975;87,95
2018;"06414";17;58,15;988,55
2018;"06431";143;134,113881118881;19178,285
2018;"06432";103;69,9991747572816;7209,915
2018;"06433";58;913,528534482759;52984,655
2018;"06434";69;22,7267391304348;1568,145
2018;"06435";356;162,227935393258;57753,145
2018;"06436";70;13,3284285714286;932,99
2018;"06437";22;324,575590909091;7140,663
2018;"06438";145;11,9531172413793;1733,202
2018;"06439";91;315,906868131868;28747,525
